Numero de point;Latitude;Longitude;Modele;PLUVIOMETRIE moyenne des 17 fichiers;PLUVIO EXCEPTIONNELLE moyenne des 17 fichiers
5543;44,2113;6,4889;GWL20;1128,364118;74,68411765
5544;44,2075;6,5888;GWL20;1172,370588;76,27117647
5545;44,2035;6,6886;GWL20;1195,757647;76,53176471
5546;44,1995;6,7885;GWL20;1223,368824;89,83588235
5547;44,1954;6,8883;GWL20;1273,602353;95,49411765
5548;44,1912;6,9881;GWL20;1185,175294;89,92705882
5549;44,1869;7,0879;GWL20;1164,361765;87,98588235
5550;44,1825;7,1877;GWL20;1309,39;94,83705882
5551;44,178;7,2874;GWL20;1329,337059;97,08
5552;44,1734;7,3872;GWL20;1295,551176;93,42352941
5553;44,1688;7,4869;GWL20;1318,152941;94,75235294
5554;44,164;7,5866;GWL20;1205,839412;90,73117647
5555;44,1592;7,6863;GWL20;1299,286471;96,41
5609;44,3043;-1,2209;GWL20;896,0258824;43,83058824
5610;44,3075;-1,1208;GWL20;900,8382353;44,29764706
5611;44,3106;-1,0207;GWL20;1058,6;49,46235294
5612;44,3136;-0,9206;GWL20;1057,41;47,93411765
5613;44,3166;-0,8205;GWL20;1056,264706;48,04058824
5614;44,3194;-0,7204;GWL20;1054,718824;48,98235294
5615;44,3222;-0,6202;GWL20;1061,813529;49,13117647
5616;44,3248;-0,5201;GWL20;1064,295882;49,05117647
5617;44,3274;-0,4199;GWL20;950,6264706;43,32058824
5618;44,3299;-0,3198;GWL20;949,1023529;43,27470588
5619;44,3322;-0,2196;GWL20;947,15;43,00647059
5620;44,3345;-0,1194;GWL20;850,0947059;43,33882353
5621;44,3367;-0,0193;GWL20;813,2629412;40,63352941
5622;44,3389;0,0809;GWL20;802,4747059;40,34705882
5623;44,3409;0,1811;GWL20;812,8688235;41,31764706
5624;44,3428;0,2813;GWL20;745,0723529;41,18235294
5625;44,3446;0,3816;GWL20;776,8352941;42,89117647
5626;44,3464;0,4818;GWL20;781,7658824;43,75294118
5627;44,348;0,582;GWL20;780,6129412;42,39117647
5628;44,3496;0,6822;GWL20;784,2717647;43,02705882
5629;44,3511;0,7825;GWL20;775,0217647;42,6
5630;44,3524;0,8827;GWL20;781,0747059;41,88647059
5631;44,3537;0,9829;GWL20;790,5311765;41,83117647
5632;44,3549;1,0832;GWL20;780,6994118;44,08647059
5633;44,356;1,1835;GWL20;824,4217647;42,87176471
5634;44,357;1,2837;GWL20;828,5529412;42,87529412
5635;44,3579;1,384;GWL20;838,2352941;43,57058824
5636;44,3588;1,4842;GWL20;835,3088235;44,06823529
5637;44,3595;1,5845;GWL20;846,6058824;45,32
5638;44,3602;1,6848;GWL20;857,8523529;45,63352941
5639;44,3607;1,785;GWL20;875,7476471;45,34647059
5640;44,3612;1,8853;GWL20;882,3894118;45,46941176
5641;44,3615;1,9856;GWL20;903,0776471;46,49529412
5642;44,3618;2,0859;GWL20;932,8923529;48,31588235
5643;44,362;2,1861;GWL20;938,3041176;44,31235294
5644;44,3621;2,2864;GWL20;961,2811765;45,93058824
5645;44,3621;2,3867;GWL20;970,8888235;47,43588235
5646;44,362;2,487;GWL20;968,2317647;47,92411765
5647;44,3618;2,5873;GWL20;968,4170588;49,35823529
5648;44,3615;2,6875;GWL20;993,9552941;49,36705882
5649;44,3612;2,7878;GWL20;1024,245294;50,91176471
5650;44,3607;2,8881;GWL20;1007,273529;50,22411765
5651;44,3602;2,9884;GWL20;1055,326471;56,22941176
5652;44,3595;3,0886;GWL20;1089,195294;57,38941176
5653;44,3588;3,1889;GWL20;945,3729412;58,03176471
5654;44,358;3,2892;GWL20;940,3882353;58,14823529
5655;44,357;3,3894;GWL20;1089,204706;73,77588235
5656;44,356;3,4897;GWL20;928,0088235;58,22823529
5657;44,3549;3,5899;GWL20;915,8488235;58,27588235
5658;44,3537;3,6902;GWL20;1526,508824;122,8011765
5659;44,3525;3,7904;GWL20;1624,828824;133,9223529
5660;44,3511;3,8907;GWL20;1805,770588;151,3023529
5661;44,3496;3,9909;GWL20;1456,447059;130,0776471
5662;44,3481;4,0911;GWL20;1278,002353;108,2494118
5663;44,3464;4,1914;GWL20;1187,237059;101,2017647
5664;44,3447;4,2916;GWL20;1020,112941;87,22823529
5665;44,3428;4,3918;GWL20;1025,408235;85,88588235
5666;44,3409;4,492;GWL20;1043,195294;88,05058824
5667;44,3389;4,5922;GWL20;949,6141176;85,83705882
5668;44,3368;4,6924;GWL20;761,9629412;70,40058824
5669;44,3346;4,7926;GWL20;781,8947059;68,1
5670;44,3323;4,8927;GWL20;787,7011765;68,41117647
5671;44,3299;4,9929;GWL20;837,2811765;70,69411765
5672;44,3274;5,0931;GWL20;814,3552941;66,19352941
5673;44,3248;5,1932;GWL20;911,3870588;68,71647059
5674;44,3222;5,2934;GWL20;891,3864706;66,76941176
5675;44,3194;5,3935;GWL20;948,5170588;68,76882353
5676;44,3166;5,4936;GWL20;995,1311765;73,39764706
5677;44,3137;5,5937;GWL20;1017,163529;73,98588235
5678;44,3106;5,6938;GWL20;971,1711765;64,60294118
5679;44,3075;5,7939;GWL20;895,0935294;60,74352941
5680;44,3043;5,894;GWL20;834,5117647;58,81235294
5681;44,301;5,9941;GWL20;894,1552941;62,39235294
5682;44,2976;6,0941;GWL20;1002,413529;69,59588235
5683;44,2941;6,1942;GWL20;1099,338235;76,64117647
5684;44,2906;6,2942;GWL20;830,7888235;54,19235294
5685;44,2869;6,3942;GWL20;838,5652941;55,03882353
5686;44,2831;6,4942;GWL20;1235,879412;77,72647059
5687;44,2793;6,5942;GWL20;1201,401176;76,70411765
5688;44,2754;6,6942;GWL20;1253,166471;75,38529412
5689;44,2713;6,7941;GWL20;1301,487059;94,55352941
5690;44,2672;6,8941;GWL20;1178,940588;87,12823529
5691;44,263;6,994;GWL20;1314,817647;92,36352941
5692;44,2587;7,0939;GWL20;1285,498824;90,51823529
5752;44,3761;-1,2254;GWL20;899,3358824;44,11529412
5753;44,3793;-1,1252;GWL20;899,0088235;44,40941176
5754;44,3825;-1,025;GWL20;1059,496471;49,66235294
5755;44,3855;-0,9248;GWL20;1054,189412;48,04882353
5756;44,3884;-0,8245;GWL20;1052,204118;48,07764706
5757;44,3913;-0,7243;GWL20;1049,824118;47,23764706
5758;44,394;-0,624;GWL20;1056,355294;47,70117647
5759;44,3967;-0,5237;GWL20;927,7652941;43,19647059
5760;44,3993;-0,4235;GWL20;930,4364706;43,41
5761;44,4018;-0,3232;GWL20;929,1041176;43,96294118
5762;44,4041;-0,2229;GWL20;843,2505882;42,29764706
5763;44,4064;-0,1226;GWL20;847,3911765;43,24411765
5764;44,4087;-0,0223;GWL20;850,0429412;43,36352941
5765;44,4108;0,0781;GWL20;807,1270588;40,56058824
5766;44,4128;0,1784;GWL20;758,5541176;41,47941176
5767;44,4147;0,2787;GWL20;750,4211765;41,25764706
5768;44,4166;0,3791;GWL20;774,5994118;41,67823529
5769;44,4183;0,4794;GWL20;790,4958824;43,88294118
5770;44,42;0,5798;GWL20;778,3241176;43,78117647
5771;44,4215;0,6801;GWL20;777,6835294;43,39235294
5772;44,423;0,7805;GWL20;785,6317647;43,23294118
5773;44,4244;0,8808;GWL20;787,2188235;43,31294118
5774;44,4257;0,9812;GWL20;803,1988235;43,37
5775;44,4268;1,0816;GWL20;827,7682353;42,62588235
5776;44,428;1,182;GWL20;819,0829412;42,67882353
5777;44,429;1,2824;GWL20;836,1064706;43,13352941
5778;44,4299;1,3828;GWL20;828,6994118;42,98588235
5779;44,4307;1,4831;GWL20;821,8805882;43,14882353
5780;44,4314;1,5835;GWL20;842,1435294;44,35705882
5781;44,4321;1,6839;GWL20;847,8070588;44,52294118
5782;44,4326;1,7843;GWL20;854,9629412;43,72235294
5783;44,4331;1,8847;GWL20;889,7805882;45,76235294
5784;44,4335;1,9851;GWL20;907,3747059;46,75176471
5785;44,4337;2,0855;GWL20;920,8076471;48,01941176
5786;44,4339;2,186;GWL20;932,1035294;44,94647059
5787;44,434;2,2864;GWL20;937,6935294;45,08529412
5788;44,434;2,3868;GWL20;1100,661765;50,00235294
5789;44,4339;2,4872;GWL20;1106,454706;49,95647059
5790;44,4337;2,5876;GWL20;966,3547059;49,02352941
5791;44,4335;2,688;GWL20;974,3658824;49,18588235
5792;44,4331;2,7884;GWL20;971,2388235;49,52705882
5793;44,4326;2,8888;GWL20;989,3317647;49,15588235
5794;44,4321;2,9892;GWL20;1164,027647;57,85470588
5795;44,4315;3,0896;GWL20;1175,675882;58,12294118
5796;44,4307;3,19;GWL20;923,29;58,63352941
5797;44,4299;3,2904;GWL20;943,2652941;57,85176471
5798;44,429;3,3908;GWL20;947,0811765;56,47764706
5799;44,428;3,4911;GWL20;971,0417647;58,74941176
5800;44,4269;3,5915;GWL20;1581,810588;116,5688235
5801;44,4257;3,6919;GWL20;1684,73;129,7811765
5802;44,4244;3,7923;GWL20;1708,961765;134,6258824
5803;44,423;3,8926;GWL20;1810,947059;147,3611765
5804;44,4215;3,993;GWL20;1539,4;133,5105882
5805;44,42;4,0934;GWL20;1277,707059;107,4770588
5806;44,4183;4,1937;GWL20;1190,074706;101,1841176
5807;44,4166;4,2941;GWL20;997,6923529;85,91764706
5808;44,4147;4,3944;GWL20;989,1405882;85,77058824
5809;44,4128;4,4947;GWL20;1087,77;92,34176471
5810;44,4108;4,5951;GWL20;995,0205882;90,53
5811;44,4087;4,6954;GWL20;769,7929412;71,01352941
5812;44,4065;4,7957;GWL20;795,1117647;69
5813;44,4042;4,896;GWL20;807,7770588;69,66235294
5814;44,4018;4,9963;GWL20;801,2464706;65,22235294
5815;44,3993;5,0966;GWL20;895,0429412;70,49
5816;44,3967;5,1969;GWL20;869,5747059;66,55235294
5817;44,3941;5,2971;GWL20;938,4082353;70,01588235
5818;44,3913;5,3974;GWL20;961,2864706;69,93117647
5819;44,3885;5,4976;GWL20;926,6;62,22647059
5820;44,3855;5,5979;GWL20;970,8588235;64,21
5821;44,3825;5,6981;GWL20;952,8735294;63,66411765
5822;44,3794;5,7983;GWL20;945,8135294;63,52294118
5823;44,3762;5,8985;GWL20;870,8423529;61,62411765
5824;44,3729;5,9987;GWL20;938,5205882;65,76764706
5825;44,3695;6,0989;GWL20;1033,207059;71,94823529
5826;44,366;6,1991;GWL20;1040,645294;72,55529412
5827;44,3624;6,2992;GWL20;803,2670588;52,78588235
5828;44,3587;6,3994;GWL20;879,9123529;55,96235294
5829;44,355;6,4995;GWL20;919,3311765;58,91647059
5830;44,3511;6,5996;GWL20;900,0717647;56,27176471
5831;44,3472;6,6997;GWL20;945,5529412;58,69235294
5832;44,3431;6,7998;GWL20;1019,775294;60,75823529
5833;44,339;6,8999;GWL20;1332,383529;92,33647059
5834;44,3348;7;GWL20;1280,014118;89,32647059
5895;44,448;-1,23;GWL20;899,3994118;44,43764706
5896;44,4512;-1,1296;GWL20;897,17;43,65823529
5897;44,4543;-1,0293;GWL20;1056,662353;49,06882353
5898;44,4574;-0,9289;GWL20;923,3252941;43,33294118
5899;44,4603;-0,8286;GWL20;919,5258824;43,11529412
5900;44,4632;-0,7282;GWL20;922,5005882;42,86235294
5901;44,4659;-0,6278;GWL20;931,0682353;43,73588235
5902;44,4686;-0,5274;GWL20;925,1323529;43,10823529
5903;44,4712;-0,427;GWL20;918,4841176;42,98705882
5904;44,4737;-0,3266;GWL20;835,9758824;42,03176471
5905;44,4761;-0,2262;GWL20;813,6070588;39,93588235
5906;44,4784;-0,1257;GWL20;814,6129412;40,43176471
5907;44,4806;-0,0253;GWL20;818,3964706;40,33352941
5908;44,4827;0,0752;GWL20;755,7794118;40,65705882
5909;44,4847;0,1756;GWL20;746,9852941;40,99411765
5910;44,4866;0,2761;GWL20;765,8011765;41,19529412
5911;44,4885;0,3766;GWL20;776,3682353;41,44823529
5912;44,4902;0,477;GWL20;776,5329412;42,65882353
5913;44,4919;0,5775;GWL20;798,6835294;44,11823529
5914;44,4934;0,678;GWL20;797,6241176;43,51647059
5915;44,4949;0,7785;GWL20;789,0788235;42,43176471
5916;44,4963;0,879;GWL20;795,4188235;43,32117647
5917;44,4976;0,9795;GWL20;788,5182353;42,98764706
5918;44,4988;1,08;GWL20;838,1505882;42,68176471
5919;44,4999;1,1805;GWL20;837,6829412;42,73764706
5920;44,5009;1,281;GWL20;868,4547059;44,71647059
5921;44,5018;1,3815;GWL20;853,24;43,26352941
5922;44,5026;1,4821;GWL20;905,2288235;43,22588235
5923;44,5034;1,5826;GWL20;916,7329412;44,58176471
5924;44,504;1,6831;GWL20;915,7676471;44,53764706
5925;44,5046;1,7836;GWL20;931,9864706;44,52
5926;44,505;1,8842;GWL20;932,5364706;44,97529412
5927;44,5054;1,9847;GWL20;1015,990588;45,16705882
5928;44,5057;2,0852;GWL20;1028,324118;45,56470588
5929;44,5059;2,1858;GWL20;1070,761176;47,96352941
5930;44,506;2,2863;GWL20;1052,805294;47,25058824
5931;44,506;2,3868;GWL20;1042,758235;48,08176471
5932;44,5059;2,4874;GWL20;1056,67;49,34058824
5933;44,5057;2,5879;GWL20;1092,837647;50,80176471
5934;44,5054;2,6884;GWL20;1093,770588;54,83647059
5935;44,505;2,789;GWL20;1104,074118;56,47058824
5936;44,5046;2,8895;GWL20;1165,907059;52,97294118
5937;44,504;2,99;GWL20;1215,271765;56,71941176
5938;44,5034;3,0905;GWL20;1011,170588;54,74941176
5939;44,5027;3,1911;GWL20;958,3611765;59,12882353
5940;44,5018;3,2916;GWL20;932,1782353;55,89941176
5941;44,5009;3,3921;GWL20;958,9576471;57,04176471
5942;44,4999;3,4926;GWL20;950,2294118;57,35235294
5943;44,4988;3,5931;GWL20;999,2905882;61,12764706
5944;44,4976;3,6936;GWL20;1049,061176;65,02117647
5945;44,4963;3,7941;GWL20;937,0211765;68,04
5946;44,4949;3,8946;GWL20;1776,584706;146,6811765
5947;44,4935;3,9951;GWL20;1927,641765;168,1117647
5948;44,4919;4,0956;GWL20;1820,206471;163,9129412
5949;44,4902;4,1961;GWL20;1259,587647;108,9229412
5950;44,4885;4,2966;GWL20;1188,815882;101,77
5951;44,4867;4,397;GWL20;1019,585882;88,33
5952;44,4847;4,4975;GWL20;1069,210588;92,05529412
5953;44,4827;4,598;GWL20;1029,214118;87,27941176
5954;44,4806;4,6984;GWL20;930,5088235;80,81470588
5955;44,4784;4,7988;GWL20;965,4352941;81,74705882
5956;44,4761;4,8993;GWL20;1012,847647;84,93882353
5957;44,4737;4,9997;GWL20;856,6770588;68,30882353
5958;44,4712;5,1001;GWL20;1033,144118;71,41764706
5959;44,4686;5,2005;GWL20;1063,638235;72,58235294
5960;44,466;5,3009;GWL20;1090,268824;69,70352941
5961;44,4632;5,4013;GWL20;1043,605294;67,66176471
5962;44,4604;5,5017;GWL20;983,2323529;65,11588235
5963;44,4574;5,602;GWL20;1040,529412;68,48235294
5964;44,4544;5,7024;GWL20;971,7388235;64,78705882
5965;44,4513;5,8027;GWL20;987,2876471;67,84647059
5966;44,448;5,9031;GWL20;1045,235882;71,32529412
5967;44,4447;6,0034;GWL20;893,9005882;65,12588235
5968;44,4413;6,1037;GWL20;990,1705882;68,42
5969;44,4378;6,204;GWL20;938,8;66,28294118
5970;44,4343;6,3043;GWL20;763,7564706;50,52235294
5971;44,4306;6,4046;GWL20;843,7741176;55,22529412
5972;44,4268;6,5048;GWL20;897,3729412;57,13294118
5973;44,423;6,6051;GWL20;923,3129412;59,63529412
5974;44,419;6,7053;GWL20;881,3447059;57,98705882
5975;44,415;6,8055;GWL20;983,6552941;59,70294118
5976;44,4108;6,9057;GWL20;1000,039412;60,42
6038;44,5199;-1,2345;GWL20;903,0852941;45,79352941
6039;44,5231;-1,1341;GWL20;902,3329412;45,76411765
6040;44,5262;-1,0336;GWL20;932,8376471;45,99058824
6041;44,5293;-0,9331;GWL20;923,5123529;44,17294118
6042;44,5322;-0,8326;GWL20;917,9329412;42,68705882
6043;44,5351;-0,7321;GWL20;927,8594118;43,03352941
6044;44,5378;-0,6316;GWL20;929,8552941;43,77882353
6045;44,5405;-0,5311;GWL20;936,2135294;43,88764706
6046;44,5431;-0,4305;GWL20;926,8994118;43,42588235
6047;44,5456;-0,33;GWL20;796,0670588;39,17
6048;44,548;-0,2294;GWL20;795,2488235;39,15
6049;44,5503;-0,1289;GWL20;796,6394118;40,03294118
6050;44,5525;-0,0283;GWL20;803,4;40,04941176
6051;44,5546;0,0723;GWL20;769,3688235;41,15117647
6052;44,5566;0,1729;GWL20;773,5352941;41,51823529
6053;44,5586;0,2734;GWL20;776,5370588;41,57882353
6054;44,5604;0,374;GWL20;778,1041176;41,49352941
6055;44,5621;0,4746;GWL20;777,2852941;41,42588235
6056;44,5638;0,5753;GWL20;799,7023529;42,88705882
6057;44,5654;0,6759;GWL20;797,7176471;43,43705882
6058;44,5668;0,7765;GWL20;794,5170588;42,66352941
6059;44,5682;0,8771;GWL20;809,7652941;43,25882353
6060;44,5695;0,9777;GWL20;812,6835294;43,86705882
6061;44,5707;1,0784;GWL20;880,5352941;43,16470588
6062;44,5718;1,179;GWL20;879,0464706;45,24117647
6063;44,5728;1,2797;GWL20;887,1270588;44,90294118
6064;44,5738;1,3803;GWL20;902,1352941;45,73176471
6065;44,5746;1,481;GWL20;937,42;44,29529412
6066;44,5753;1,5816;GWL20;933,3752941;44,64176471
6067;44,576;1,6823;GWL20;938,3464706;45,23529412
6068;44,5765;1,7829;GWL20;925,4229412;44,99647059
6069;44,577;1,8836;GWL20;939,8770588;45,64941176
6070;44,5774;1,9842;GWL20;923,9682353;45,39588235
6071;44,5776;2,0849;GWL20;1004,707647;44,89
6072;44,5778;2,1856;GWL20;1033,015882;46,68
6073;44,5779;2,2862;GWL20;1040,164706;46,89235294
6074;44,5779;2,3869;GWL20;1071,425294;48,96588235
6075;44,5778;2,4876;GWL20;1118,871765;51,04764706
6076;44,5776;2,5882;GWL20;1120,504118;51,45823529
6077;44,5774;2,6889;GWL20;1112,271176;52,87647059
6078;44,577;2,7895;GWL20;1216,342353;54,43294118
6079;44,5765;2,8902;GWL20;1281,693529;56,68352941
6080;44,576;2,9909;GWL20;1369,414706;61,72647059
6081;44,5753;3,0915;GWL20;1093,341765;60,53588235
6082;44,5746;3,1922;GWL20;1052,598824;59,29764706
6083;44,5738;3,2928;GWL20;963,54;57,48470588
6084;44,5729;3,3935;GWL20;1008,240588;59,50058824
6085;44,5718;3,4941;GWL20;1032,101176;61,85941176
6086;44,5707;3,5947;GWL20;928,1347059;58,93294118
6087;44,5695;3,6954;GWL20;936,42;60,50058824
6088;44,5682;3,796;GWL20;950,6823529;62,52
6089;44,5669;3,8966;GWL20;926,3341176;68,51
6090;44,5654;3,9973;GWL20;2048,982353;173,4741176
6091;44,5638;4,0979;GWL20;1914,740588;171,2435294
6092;44,5622;4,1985;GWL20;1378,105294;116,7205882
6093;44,5604;4,2991;GWL20;1263,791176;106,6288235
6094;44,5586;4,3997;GWL20;1022,891765;88,95235294
6095;44,5566;4,5003;GWL20;1059,620588;89,31705882
6096;44,5546;4,6009;GWL20;1046,913529;87,42647059
6097;44,5525;4,7014;GWL20;930,2941176;80,82764706
6098;44,5503;4,802;GWL20;930,4370588;79,79529412
6099;44,548;4,9026;GWL20;966,3741176;82,21647059
6100;44,5456;5,0031;GWL20;932,1670588;65,88882353
6101;44,5431;5,1036;GWL20;996,8517647;68,81
6102;44,5405;5,2042;GWL20;1052,396471;71,57176471
6103;44,5379;5,3047;GWL20;1070,843529;68,81411765
6104;44,5351;5,4052;GWL20;1125,601176;73,55176471
6105;44,5322;5,5057;GWL20;1129,085882;73,11941176
6106;44,5293;5,6062;GWL20;1023,889412;68,96529412
6107;44,5263;5,7067;GWL20;1024,681765;67,22647059
6108;44,5231;5,8072;GWL20;988,2870588;67,81764706
6109;44,5199;5,9076;GWL20;1073,965294;72,99411765
6110;44,5166;6,0081;GWL20;965,0623529;68,73176471
6111;44,5132;6,1085;GWL20;948,1141176;66,12941176
6112;44,5097;6,209;GWL20;1007,398235;69,87823529
6113;44,5061;6,3094;GWL20;787,1576471;53,37176471
6114;44,5024;6,4098;GWL20;884,6005882;58,86941176
6115;44,4987;6,5101;GWL20;788,9111765;51,49
6116;44,4948;6,6105;GWL20;900,5017647;57,51529412
6117;44,4908;6,7109;GWL20;961,7264706;58,58823529
6118;44,4868;6,8112;GWL20;983,0164706;58,23294118
6119;44,4827;6,9116;GWL20;1006,319412;60,20294118
6181;44,5917;-1,2391;GWL20;901,0617647;45,33058824
6182;44,595;-1,1385;GWL20;902,6111765;45,60529412
6183;44,5981;-1,0379;GWL20;926,7076471;45,63294118
6184;44,6011;-0,9373;GWL20;919,9764706;44,24470588
6185;44,6041;-0,8367;GWL20;928,1641176;43,59823529
6186;44,607;-0,736;GWL20;934,0229412;43,77117647
6187;44,6097;-0,6354;GWL20;933,5182353;44,18411765
6188;44,6124;-0,5347;GWL20;932,8223529;44,25823529
6189;44,615;-0,4341;GWL20;801,0541176;39,68941176
6190;44,6175;-0,3334;GWL20;788,8017647;38,92176471
6191;44,6199;-0,2327;GWL20;822,5270588;44,53176471
6192;44,6222;-0,132;GWL20;819,2705882;44,25176471
6193;44,6244;-0,0313;GWL20;813,9617647;43,86529412
6194;44,6265;0,0694;GWL20;817,3229412;43,79764706
6195;44,6285;0,1701;GWL20;820,5647059;44,08470588
6196;44,6305;0,2708;GWL20;770,7452941;40,70294118
6197;44,6323;0,3715;GWL20;775,2935294;41,55058824
6198;44,6341;0,4723;GWL20;776,0170588;41,37058824
6199;44,6357;0,573;GWL20;780,4888235;41,83294118
6200;44,6373;0,6737;GWL20;791,5723529;42,6
6201;44,6388;0,7745;GWL20;797,4182353;41,87588235
6202;44,6402;0,8752;GWL20;867,3552941;41,86647059
6203;44,6415;0,976;GWL20;886,5470588;43,45411765
6204;44,6427;1,0768;GWL20;885,0741176;43,31705882
6205;44,6438;1,1775;GWL20;896,1517647;45,72058824
6206;44,6448;1,2783;GWL20;890,2376471;45,01764706
6207;44,6457;1,3791;GWL20;905,7629412;45,87
6208;44,6465;1,4799;GWL20;921,4947059;46,46823529
6209;44,6473;1,5806;GWL20;959,0135294;46,37941176
6210;44,6479;1,6814;GWL20;961,2147059;46,90411765
6211;44,6485;1,7822;GWL20;945,6117647;46,30705882
6212;44,6489;1,883;GWL20;948,6335294;45,97058824
6213;44,6493;1,9838;GWL20;1131,451176;48,83764706
6214;44,6496;2,0846;GWL20;1136,53;49,10235294
6215;44,6498;2,1854;GWL20;1084,113529;47,41941176
6216;44,6499;2,2862;GWL20;1118,231765;49,75941176
6217;44,6499;2,387;GWL20;1147,244118;50,62
6218;44,6498;2,4877;GWL20;1096,411176;51,62176471
6219;44,6496;2,5885;GWL20;1099,027059;52,46294118
6220;44,6493;2,6893;GWL20;1207,71;54,34941176
6221;44,6489;2,7901;GWL20;1263,185294;57,04470588
6222;44,6485;2,8909;GWL20;1347,427647;59,86705882
6223;44,6479;2,9917;GWL20;1080,909412;58,32470588
6224;44,6473;3,0925;GWL20;1076,351176;57,42764706
6225;44,6465;3,1933;GWL20;1068,212941;56,92882353
6226;44,6457;3,294;GWL20;1024,16;60,05470588
6227;44,6448;3,3948;GWL20;905,1470588;56,38941176
6228;44,6438;3,4956;GWL20;948,7158824;58,74235294
6229;44,6427;3,5964;GWL20;969,1341176;60,05
6230;44,6415;3,6971;GWL20;948,5282353;58,29352941
6231;44,6402;3,7979;GWL20;946,9347059;59,29823529
6232;44,6388;3,8986;GWL20;917,5252941;61,34
6233;44,6373;3,9994;GWL20;1393,437059;113,6382353
6234;44,6358;4,1001;GWL20;2163,344118;190,2247059
6235;44,6341;4,2009;GWL20;1933,617059;167,4264706
6236;44,6323;4,3016;GWL20;1314,214118;111,9011765
6237;44,6305;4,4023;GWL20;1244,755882;106,3288235
6238;44,6286;4,503;GWL20;1183,264118;103,3882353
6239;44,6265;4,6038;GWL20;1215,944118;103,98
6240;44,6244;4,7045;GWL20;1001,584706;89,50705882
6241;44,6222;4,8052;GWL20;956,9282353;81,15529412
6242;44,6199;4,9058;GWL20;956,5888235;81,37
6243;44,6175;5,0065;GWL20;1004,388824;82,24058824
6244;44,615;5,1072;GWL20;971,1076471;66,82352941
6245;44,6124;5,2079;GWL20;1103,687647;74,48411765
6246;44,6098;5,3085;GWL20;1070,079412;69,79529412
6247;44,607;5,4092;GWL20;1107,744706;72,58882353
6248;44,6041;5,5098;GWL20;1097,645882;70,48058824
6249;44,6012;5,6104;GWL20;1176,689412;78,08941176
6250;44,5981;5,711;GWL20;1080,214706;71,36411765
6251;44,595;5,8116;GWL20;1125,703529;75,12470588
6252;44,5918;5,9122;GWL20;1143,564706;77,00470588
6253;44,5885;6,0128;GWL20;1117,920588;75,36411765
6254;44,5851;6,1134;GWL20;987,8705882;70,98117647
6255;44,5816;6,2139;GWL20;1132,407059;75,94117647
6256;44,578;6,3144;GWL20;1229,464118;75,45588235
6257;44,5743;6,415;GWL20;1219,778824;74,27823529
6258;44,5705;6,5155;GWL20;851,1535294;58,27529412
6259;44,5666;6,616;GWL20;877,13;56,40176471
6260;44,5627;6,7165;GWL20;912,8882353;55,47588235
6261;44,5586;6,8169;GWL20;1016,58;63,25411765
6262;44,5545;6,9174;GWL20;1067,771765;65,40470588
6324;44,6636;-1,2437;GWL20;894,3458824;45,01941176
6325;44,6668;-1,143;GWL20;894,3023529;43,66058824
6326;44,67;-1,0422;GWL20;890,1858824;43,59588235
6327;44,673;-0,9415;GWL20;924,5170588;43,79529412
6328;44,676;-0,8407;GWL20;928,1635294;43,63764706
6329;44,6789;-0,74;GWL20;937,4582353;44,71941176
6330;44,6816;-0,6392;GWL20;929,3141176;44,01176471
6331;44,6843;-0,5384;GWL20;797,6223529;39,62117647
6332;44,6869;-0,4376;GWL20;792,1958824;39,46529412
6333;44,6894;-0,3368;GWL20;816,9370588;44,04470588
6334;44,6918;-0,236;GWL20;818,4694118;44,08941176
6335;44,6941;-0,1352;GWL20;821,6417647;44,01529412
6336;44,6963;-0,0344;GWL20;825,8470588;44,36294118
6337;44,6984;0,0665;GWL20;830,3970588;44,68294118
6338;44,7005;0,1673;GWL20;779,5011765;41,10176471
6339;44,7024;0,2681;GWL20;787,6894118;41,32823529
6340;44,7042;0,369;GWL20;833,7470588;41,83058824
6341;44,706;0,4699;GWL20;834,0094118;41,84941176
6342;44,7077;0,5707;GWL20;833,7988235;42,92058824
6343;44,7092;0,6716;GWL20;855,0523529;42,75117647
6344;44,7107;0,7725;GWL20;867,4288235;42,35411765
6345;44,7121;0,8734;GWL20;868,2388235;41,89058824
6346;44,7134;0,9743;GWL20;883,0129412;43,39882353
6347;44,7146;1,0751;GWL20;897,0776471;44,56117647
6348;44,7157;1,176;GWL20;893,06;43,72235294
6349;44,7167;1,2769;GWL20;881,6770588;43,06941176
6350;44,7176;1,3779;GWL20;895,3211765;45,77941176
6351;44,7185;1,4788;GWL20;928,7282353;47,24352941
6352;44,7192;1,5797;GWL20;939,33;45,80941176
6353;44,7199;1,6806;GWL20;955,2658824;46,87588235
6354;44,7204;1,7815;GWL20;952,1011765;47,93235294
6355;44,7209;1,8824;GWL20;968,0435294;48,87647059
6356;44,7213;1,9833;GWL20;1204,5;53,59411765
6357;44,7215;2,0843;GWL20;1196,875882;53,46176471
6358;44,7217;2,1852;GWL20;1114,738235;50,38705882
6359;44,7218;2,2861;GWL20;1156,925882;50,99235294
6360;44,7218;2,387;GWL20;1210,731176;52,61529412
6361;44,7217;2,4879;GWL20;1235,158824;55,42470588
6362;44,7215;2,5889;GWL20;1125,474118;50,83235294
6363;44,7213;2,6898;GWL20;1211,018824;53,79588235
6364;44,7209;2,7907;GWL20;1282,031176;55,73647059
6365;44,7204;2,8916;GWL20;1381,030588;58,35882353
