Numero de point;Latitude;Longitude;Modele;PLUVIOMETRIE moyenne des 17 fichiers;PLUVIO EXCEPTIONNELLE moyenne des 17 fichiers
1422;42,0051;8,8409;GWL15;832,5629411764705;67,81058823529412
1423;41,9991;8,9368;GWL15;1114,8264705882352;77,67588235294117
1424;41,993;9,0327;GWL15;1201,4741176470588;77,23647058823529
1425;41,9869;9,1286;GWL15;1551,9011764705883;102,69764705882353
1426;41,9806;9,2245;GWL15;1182,8070588235296;89,64
1427;41,9743;9,3203;GWL15;946,2923529411764;110,30176470588236
1428;41,9679;9,4161;GWL15;804,5611764705883;99,17
1562;42,0941;8,5607;GWL15;734,1094117647059;60,55235294117648
1563;42,0883;8,6568;GWL15;743,8411764705882;65,67294117647059
1564;42,0825;8,7528;GWL15;785,9270588235295;67,92647058823529
1565;42,0766;8,8489;GWL15;1032,5088235294118;78,44470588235293
1566;42,0706;8,9449;GWL15;1033,1858823529412;74,38411764705882
1567;42,0646;9,0409;GWL15;1360,9070588235293;89,25058823529412
1568;42,0584;9,1369;GWL15;1317,51;97,48529411764706
1569;42,0522;9,2329;GWL15;1154,5758823529413;89,54882352941176
1570;42,0458;9,3288;GWL15;892,8770588235294;104,8870588235294
1571;42,0394;9,4248;GWL15;813,1429411764706;99,14999999999999
1572;42,0329;9,5207;GWL15;804,5141176470588;98,45
1637;42,3488;1,9977;GWL15;775,5611764705883;58,40823529411765
1638;42,349;2,0945;GWL15;799,4211764705882;62,260000000000005
1641;42,3493;2,385;GWL15;1337,1929411764704;115,06470588235294
1642;42,3492;2,4818;GWL15;1242,5876470588234;109,0370588235294
1643;42,349;2,5786;GWL15;1190,290588235294;109,36823529411765
1644;42,3488;2,6754;GWL15;1092,8729411764707;102,62294117647059
1705;42,1656;8,5683;GWL15;743,59;63,41647058823529
1706;42,1599;8,6645;GWL15;859,2323529411765;70,43294117647059
1707;42,1541;8,7607;GWL15;1000,02;76,11
1708;42,1482;8,8569;GWL15;1080,1564705882354;80,67588235294117
1709;42,1422;8,953;GWL15;1309,4376470588234;92,74411764705881
1710;42,1361;9,0491;GWL15;1186,4588235294118;83,04705882352941
1711;42,1299;9,1452;GWL15;1201,459411764706;89,38
1712;42,1237;9,2413;GWL15;1045,570588235294;78,89647058823529
1713;42,1173;9,3374;GWL15;921,6117647058824;106,85764705882353
1714;42,1109;9,4334;GWL15;825,8623529411765;99,50117647058823
1715;42,1044;9,5295;GWL15;807,0470588235294;98,01176470588236
1779;42,4202;1,9004;GWL15;674,6288235294118;51,44
1780;42,4206;1,9973;GWL15;704,7094117647058;55,57764705882353
1781;42,4208;2,0942;GWL15;838,3076470588235;64,68058823529411
1782;42,421;2,1912;GWL15;1098,625882352941;97,26411764705882
1783;42,4211;2,2881;GWL15;1049,05;93,06882352941177
1784;42,4211;2,3851;GWL15;1477,465294117647;122,20705882352941
1785;42,421;2,482;GWL15;1283,095294117647;119,43823529411765
1786;42,4209;2,5789;GWL15;1109,0970588235296;107,03764705882352
1787;42,4206;2,6759;GWL15;1159,2258823529412;108,54411764705883
1788;42,4202;2,7728;GWL15;1074,7894117647058;102,3564705882353
1789;42,4198;2,8697;GWL15;793,58;96,05
1791;42,4186;3,0636;GWL15;823,27;99,39882352941176
1792;42,4179;3,1605;GWL15;757,0964705882352;95,82
1848;42,2372;8,576;GWL15;761,5111764705882;64,30529411764707
1849;42,2315;8,6723;GWL15;914,4941176470588;74,04117647058824
1850;42,2256;8,7686;GWL15;1114,7723529411765;82,28294117647059
1851;42,2197;8,8649;GWL15;1213,609411764706;84,66
1852;42,2137;8,9611;GWL15;1255,5958823529413;88,26764705882353
1853;42,2076;9,0574;GWL15;1342,0335294117647;91,72
1854;42,2015;9,1536;GWL15;1098,995294117647;81,56588235294117
1855;42,1952;9,2498;GWL15;823,6223529411765;86,74235294117648
1856;42,1889;9,346;GWL15;932,4470588235295;104,98588235294118
1857;42,1824;9,4421;GWL15;883,8141176470589;106,66588235294117
1858;42,1759;9,5383;GWL15;849,5411764705883;103,62117647058824
1918;42,4897;1,5116;GWL15;972,0111764705881;65,81941176470589
1919;42,4905;1,6087;GWL15;1137,179411764706;68,11352941176472
1920;42,4911;1,7057;GWL15;1147,8129411764705;72,39
1921;42,4916;1,8028;GWL15;928,9635294117647;60,64705882352941
1922;42,4921;1,8998;GWL15;787,4241176470588;55,34647058823529
1923;42,4924;1,9969;GWL15;754,61;54,90882352941177
1924;42,4927;2,0939;GWL15;775,4735294117647;55,038823529411765
1925;42,4929;2,191;GWL15;987,5029411764706;79,22941176470589
1926;42,4929;2,2881;GWL15;988,3370588235293;80,35000000000001
1927;42,4929;2,3851;GWL15;977,5335294117647;90,99
1928;42,4929;2,4822;GWL15;1580,0617647058823;136,87411764705882
1929;42,4927;2,5792;GWL15;1221,2811764705882;114,51117647058824
1930;42,4924;2,6763;GWL15;994,90;99,20529411764706
1931;42,4921;2,7733;GWL15;781,0370588235294;95,05
1932;42,4916;2,8704;GWL15;815,9976470588235;98,40529411764706
1933;42,4911;2,9674;GWL15;921,3100000000001;108,88176470588235
1934;42,4905;3,0645;GWL15;826,25;102,20294117647059
1935;42,4898;3,1615;GWL15;738,7388235294118;94,37294117647059
1991;42,3088;8,5836;GWL15;743,0564705882352;60,54941176470588
1992;42,303;8,6801;GWL15;809,1123529411765;64,97058823529412
1993;42,2972;8,7765;GWL15;1088,2082352941177;82,52411764705883
1994;42,2913;8,8729;GWL15;1260,0717647058825;96,73470588235294
1995;42,2853;8,9693;GWL15;1254,0217647058823;88,25117647058823
1996;42,2792;9,0656;GWL15;1225,6829411764706;87,41588235294117
1997;42,273;9,162;GWL15;878,7211764705883;80,85764705882353
1998;42,2667;9,2583;GWL15;1019,3788235294116;115,44235294117647
1999;42,2604;9,3546;GWL15;1080,9982352941176;122,2064705882353
2000;42,2539;9,4509;GWL15;980,8541176470588;114,84058823529412
2001;42,2474;9,5471;GWL15;849,49;103,86176470588236
2061;42,5616;1,5106;GWL15;997,6929411764705;67,33058823529412
2062;42,5623;1,6078;GWL15;1074,4576470588236;67,69470588235293
2063;42,5629;1,7049;GWL15;1140,3335294117646;69,69
2064;42,5634;1,8021;GWL15;939,0823529411764;60,71235294117646
2065;42,5639;1,8993;GWL15;988,96;62,81117647058824
2066;42,5642;1,9965;GWL15;960,9623529411765;62,39294117647059
2067;42,5645;2,0936;GWL15;880,2123529411765;58,22882352941176
2068;42,5647;2,1908;GWL15;961,9499999999999;81,32
2069;42,5648;2,288;GWL15;831,1258823529412;79,57941176470588
2070;42,5648;2,3852;GWL15;774,4864705882353;80,64588235294117
2071;42,5647;2,4823;GWL15;850,2229411764706;91,95
2072;42,5645;2,5795;GWL15;963,8629411764705;114,62529411764706
2073;42,5642;2,6767;GWL15;846,6199999999999;102,24470588235295
2074;42,5639;2,7739;GWL15;768,1858823529411;94,58352941176472
2075;42,5634;2,8711;GWL15;702,3558823529411;97,79352941176471
2076;42,5629;2,9682;GWL15;686,2058823529412;97,35176470588236
2077;42,5623;3,0654;GWL15;735,3570588235294;93,95
2134;42,3804;8,5913;GWL15;662,7823529411764;61,02588235294118
2135;42,3746;8,6879;GWL15;737,4399999999999;65,24176470588235
2136;42,3688;8,7844;GWL15;965,8523529411764;74,17823529411764
2137;42,3629;8,8809;GWL15;1275,19;93,16058823529411
2138;42,3568;8,9774;GWL15;1284,8770588235293;91,77882352941177
2139;42,3507;9,0739;GWL15;1166,0658823529411;84,45705882352941
2140;42,3446;9,1704;GWL15;839,3388235294118;78,26764705882353
2141;42,3383;9,2668;GWL15;1184,3876470588236;131,29470588235296
2142;42,3319;9,3632;GWL15;1219,9570588235295;134,77294117647057
2143;42,3254;9,4596;GWL15;1054,2117647058824;121,57647058823531
2144;42,3189;9,556;GWL15;854,4076470588235;105,53705882352942
2203;42,6326;1,4123;GWL15;1593,164117647059;79,90235294117647
2204;42,6334;1,5096;GWL15;1137,0794117647058;69,22941176470587
2205;42,6341;1,6069;GWL15;1611,224705882353;81,21882352941176
2206;42,6347;1,7042;GWL15;1606,0511764705882;80,65294117647058
2207;42,6353;1,8014;GWL15;1503,4270588235295;75,72764705882352
2208;42,6357;1,8987;GWL15;1551,695294117647;78,06
2209;42,6361;1,996;GWL15;1579,7517647058824;80,22
2210;42,6363;2,0933;GWL15;869,6664705882353;57,493529411764705
2211;42,6365;2,1906;GWL15;1416,6670588235295;84,24
2212;42,6366;2,2879;GWL15;898,22;81,39529411764705
2213;42,6366;2,3852;GWL15;726,7011764705883;74,00470588235294
2214;42,6365;2,4825;GWL15;838,5952941176471;98,14411764705882
2215;42,6363;2,5798;GWL15;831,1270588235294;99,02470588235295
2216;42,6361;2,6771;GWL15;795,3023529411764;96,56
2217;42,6357;2,7744;GWL15;714,8611764705882;98,76294117647059
2218;42,6353;2,8717;GWL15;690,5429411764705;93,95705882352941
2219;42,6347;2,969;GWL15;676,8688235294118;93,10470588235295
2220;42,6341;3,0663;GWL15;673,59;92,80
2278;42,4462;8,6957;GWL15;673,3270588235293;56,69941176470588
2279;42,4404;8,7924;GWL15;802,4488235294117;62,25764705882354
2280;42,4344;8,889;GWL15;1273,0141176470588;87,76
2281;42,4284;8,9856;GWL15;1315,3429411764707;95,79823529411765
2282;42,4223;9,0822;GWL15;1205,6164705882352;85,89823529411764
2283;42,4161;9,1788;GWL15;782,9064705882353;72,66176470588235
2284;42,4098;9,2753;GWL15;1121,934705882353;125,78294117647059
2285;42,4034;9,3719;GWL15;1084,3823529411766;126,05058823529413
2286;42,397;9,4684;GWL15;999,73;113,17058823529412
2331;42,6817;-0,0495;GWL15;1619,189411764706;82,25294117647059
2332;42,6839;0,0479;GWL15;1631,8988235294116;78,30411764705883
2333;42,6859;0,1452;GWL15;1567,9252941176471;72,73235294117647
2334;42,6879;0,2426;GWL15;1556,7758823529412;80,52470588235295
2335;42,6897;0,3399;GWL15;1619,0847058823529;78,85352941176471
2336;42,6915;0,4373;GWL15;1704,5294117647059;81,48588235294118
2337;42,6932;0,5346;GWL15;1668,9570588235295;73,99882352941177
2338;42,6948;0,632;GWL15;1620,260588235294;70,98
2343;42,7015;1,1189;GWL15;1810,449411764706;74,41
2344;42,7026;1,2163;GWL15;1883,4911764705882;79,93235294117648
2345;42,7036;1,3137;GWL15;1893,43;79,63411764705882
2346;42,7044;1,4111;GWL15;1517,390588235294;74,13588235294117
2347;42,7052;1,5086;GWL15;1507,3158823529411;74,16588235294117
2348;42,706;1,606;GWL15;1496,2423529411765;75,53176470588235
2349;42,7066;1,7034;GWL15;1415,2858823529411;70,54058823529412
2350;42,7071;1,8008;GWL15;1321,4970588235294;66,49176470588236
2351;42,7076;1,8982;GWL15;1349,7017647058824;67,33176470588235
2352;42,7079;1,9956;GWL15;1463,1158823529413;75,38470588235293
2353;42,7082;2,093;GWL15;924,82;61,22823529411765
2354;42,7084;2,1905;GWL15;1270,1117647058825;77,76823529411764
2355;42,7085;2,2879;GWL15;1227,09;77,79294117647059
2356;42,7085;2,3853;GWL15;968,67;102,68529411764706
2357;42,7084;2,4827;GWL15;864,7917647058823;94,89117647058823
2358;42,7082;2,5801;GWL15;791,7388235294118;90,33058823529413
2359;42,7079;2,6775;GWL15;735,2305882352941;85,97647058823529
2360;42,7076;2,775;GWL15;714,00;98,49470588235295
2361;42,7071;2,8724;GWL15;691,9694117647059;94,65470588235294
2362;42,7066;2,9698;GWL15;681,0570588235294;93,94
2363;42,706;3,0672;GWL15;669,2252941176471;91,73411764705882
2421;42,5178;8,7036;GWL15;668,68;56,995294117647056
2422;42,512;8,8003;GWL15;671,9035294117648;56,063529411764705
2423;42,506;8,8971;GWL15;861,6029411764706;65,81
2424;42,5;8,9938;GWL15;1173,5264705882353;86,57529411764706
2425;42,4939;9,0905;GWL15;1011,8658823529413;73,76705882352941
2426;42,4877;9,1872;GWL15;783,8399999999999;73,08705882352942
2427;42,4814;9,2839;GWL15;812,88;79,99
2428;42,475;9,3805;GWL15;1049,0041176470588;115,19882352941177
2429;42,4685;9,4772;GWL15;891,7976470588236;102,0829411764706
2430;42,4619;9,5738;GWL15;840,7970588235294;99,85176470588236
2473;42,7513;-0,1499;GWL15;1672,924705882353;78,76294117647059
2474;42,7535;-0,0524;GWL15;1555,0417647058823;75,57058823529412
2475;42,7557;0,045;GWL15;1501,3070588235296;71,75588235294117
2476;42,7577;0,1425;GWL15;1640,3488235294117;72,50294117647059
2477;42,7597;0,24;GWL15;1581,048823529412;70,33352941176472
2478;42,7616;0,3374;GWL15;1575,701176470588;70,26
2479;42,7634;0,4349;GWL15;1305,7058823529412;65,13176470588235
2480;42,765;0,5324;GWL15;1461,4058823529413;65,27058823529411
2481;42,7667;0,6299;GWL15;1371,354117647059;60,87588235294118
2484;42,7709;0,9224;GWL15;1929,7041176470589;84,43529411764706
2485;42,7722;1,0199;GWL15;1863,9741176470588;82,13470588235293
2486;42,7733;1,1174;GWL15;1758,3441176470587;78,59529411764706
2487;42,7744;1,2149;GWL15;1590,1735294117648;68,27588235294118
2488;42,7754;1,3125;GWL15;1581,3517647058823;71,30764705882353
2489;42,7763;1,41;GWL15;1690,0411764705882;74,85823529411765
2490;42,7771;1,5075;GWL15;1295,2229411764706;66,72411764705882
2491;42,7778;1,6051;GWL15;1246,6000000000001;66,25941176470589
2492;42,7784;1,7026;GWL15;1192,0088235294118;63,67117647058824
2493;42,779;1,8001;GWL15;1292,3717647058822;67,82529411764706
2494;42,7794;1,8977;GWL15;1353,5358823529411;70,34470588235295
2495;42,7798;1,9952;GWL15;1236,5164705882353;72,11117647058823
2496;42,78;2,0927;GWL15;1151,1264705882354;71,20
2497;42,7802;2,1903;GWL15;1109,2711764705882;70,74352941176471
2498;42,7803;2,2878;GWL15;1100,655294117647;73,65941176470588
2499;42,7803;2,3854;GWL15;875,3494117647059;93,44058823529411
2500;42,7802;2,4829;GWL15;790,1341176470587;85,60235294117648
2501;42,78;2,5804;GWL15;748,7970588235294;83,18764705882353
2502;42,7798;2,678;GWL15;718,1170588235294;84,60705882352941
2503;42,7794;2,7755;GWL15;730,3741176470588;99,91294117647058
2504;42,779;2,873;GWL15;689,1564705882353;95,26058823529412
2505;42,7784;2,9706;GWL15;680,65;94,29882352941176
2506;42,7778;3,0681;GWL15;666,3523529411765;88,36058823529413
2564;42,5894;8,7114;GWL15;622,8611764705882;53,92941176470588
2565;42,5835;8,8083;GWL15;640,0170588235295;54,67764705882353
2566;42,5776;8,9052;GWL15;700,0741176470589;57,71941176470588
2567;42,5716;9,002;GWL15;776,6523529411764;62,64529411764706
2568;42,5654;9,0989;GWL15;770,49;60,65882352941177
2569;42,5592;9,1957;GWL15;850,8341176470589;66,33
2570;42,5529;9,2925;GWL15;906,8611764705882;85,69176470588235
2571;42,5465;9,3892;GWL15;1015,3488235294118;111,12941176470588
2572;42,54;9,486;GWL15;838,2423529411764;96,19117647058823
2611;42,8106;-0,6407;GWL15;2203,340588235294;98,08058823529413
2612;42,8133;-0,5431;GWL15;1787,19;81,90823529411765
2613;42,8159;-0,4456;GWL15;1905,56;86,12823529411764
2614;42,8184;-0,3481;GWL15;1915,7370588235294;89,00058823529412
2615;42,8208;-0,2505;GWL15;1717,6658823529413;82,45
2616;42,8231;-0,1529;GWL15;1625,5458823529411;76,20882352941176
2617;42,8254;-0,0554;GWL15;1626,6311764705881;75,66764705882352
2618;42,8275;0,0422;GWL15;1440,7958823529411;71,21294117647058
2619;42,8296;0,1398;GWL15;1605,2476470588235;77,55058823529411
2620;42,8315;0,2374;GWL15;1493,7264705882353;73,61117647058823
2621;42,8334;0,335;GWL15;1136,874117647059;57,65882352941177
2622;42,8352;0,4326;GWL15;1211,2370588235294;62,09764705882353
2623;42,8369;0,5302;GWL15;1428,6270588235293;64,20
2624;42,8385;0,6278;GWL15;1351,370588235294;60,58176470588236
2625;42,84;0,7254;GWL15;1295,3570588235293;61,288235294117655
2626;42,8414;0,823;GWL15;1466,1288235294116;71,44647058823529
2627;42,8428;0,9206;GWL15;1651,7317647058824;75,32117647058824
2628;42,844;1,0183;GWL15;1560,0123529411765;70,39176470588235
2629;42,8452;1,1159;GWL15;1617,3576470588237;72,36
2630;42,8463;1,2136;GWL15;1374,5029411764706;62,257058823529405
2631;42,8472;1,3112;GWL15;1460,0364705882353;67,66529411764705
2632;42,8481;1,4088;GWL15;1589,1164705882352;72,15411764705881
2633;42,8489;1,5065;GWL15;1265,7199999999998;67,20058823529412
2634;42,8497;1,6041;GWL15;1081,5641176470588;58,55352941176471
2635;42,8503;1,7018;GWL15;1303,2870588235294;66,06823529411766
2636;42,8508;1,7995;GWL15;1321,1076470588237;67,50
2637;42,8513;1,8971;GWL15;1191,61;64,93823529411765
2638;42,8516;1,9948;GWL15;1100,8676470588234;66,54941176470588
2639;42,8519;2,0924;GWL15;1085,459411764706;66,36
2640;42,8521;2,1901;GWL15;966,7794117647059;60,684705882352944
2641;42,8522;2,2877;GWL15;1021,8229411764706;66,03764705882354
2642;42,8522;2,3854;GWL15;1037,4211764705883;88,74470588235295
2643;42,8521;2,4831;GWL15;982,8488235294118;84,42647058823529
2644;42,8519;2,5807;GWL15;962,7605882352941;87,88235294117646
2645;42,8516;2,6784;GWL15;919,8364705882352;88,62235294117647
2646;42,8513;2,776;GWL15;756,6205882352942;102,70470588235294
2647;42,8508;2,8737;GWL15;724,6011764705881;99,01529411764706
2648;42,8503;2,9714;GWL15;699,5435294117647;97,92823529411764
2649;42,8497;3,069;GWL15;681,4035294117648;96,10117647058824
2709;42,6492;8,9133;GWL15;634,6205882352941;55,43
2710;42,6431;9,0103;GWL15;644,5423529411764;55,621764705882356
2711;42,637;9,1072;GWL15;667,5629411764705;55,51117647058824
2712;42,6308;9,2042;GWL15;832,2817647058823;78,22
2713;42,6245;9,3011;GWL15;723,4394117647058;68,71764705882353
2714;42,6181;9,398;GWL15;923,0817647058823;90,58529411764707
2715;42,6116;9,4948;GWL15;834,6788235294118;92,45
2753;42,8797;-0,742;GWL15;2141,5835294117646;97,22647058823529
2754;42,8824;-0,6444;GWL15;2077,945294117647;95,48
2755;42,8851;-0,5467;GWL15;2006,7923529411764;92,89529411764705
2756;42,8877;-0,4491;GWL15;2137,2376470588238;93,61941176470589
2757;42,8902;-0,3514;GWL15;1921,2358823529412;89,74529411764706
2758;42,8926;-0,2537;GWL15;1564,9935294117647;75,37705882352941
2759;42,895;-0,156;GWL15;1435,5694117647058;74,92176470588235
2760;42,8972;-0,0584;GWL15;1319,9082352941175;71,81764705882354
2761;42,8993;0,0393;GWL15;1396,2576470588235;76,96588235294118
2762;42,9014;0,137;GWL15;1533,3264705882352;83,08470588235295
2763;42,9034;0,2348;GWL15;1488,835882352941;75,52
2764;42,9052;0,3325;GWL15;1132,0588235294117;58,381764705882354
2765;42,907;0,4302;GWL15;1188,510588235294;61,120588235294115
2766;42,9087;0,5279;GWL15;1137,9735294117647;58,87823529411765
2767;42,9103;0,6257;GWL15;1028,4435294117648;53,64411764705883
2768;42,9118;0,7234;GWL15;1256,0641176470588;59,32470588235294
2769;42,9133;0,8211;GWL15;1302,8211764705882;61,86176470588236
2770;42,9146;0,9189;GWL15;1416,1823529411763;67,58470588235295
2771;42,9159;1,0166;GWL15;1333,14;64,27176470588235
2772;42,917;1,1144;GWL15;1411,5311764705882;63,22
2773;42,9181;1,2122;GWL15;1310,9935294117647;59,83588235294118
2774;42,9191;1,3099;GWL15;1382,6123529411764;65,07470588235294
2775;42,92;1,4077;GWL15;1458,8717647058822;66,57176470588236
2776;42,9208;1,5055;GWL15;1292,0811764705884;65,95176470588235
2777;42,9215;1,6032;GWL15;1189,5964705882352;61,625294117647066
2778;42,9221;1,701;GWL15;1157,8082352941178;60,242941176470595
2779;42,9227;1,7988;GWL15;1027,36;58,057647058823534
2780;42,9231;1,8966;GWL15;986,6682352941177;55,19117647058823
2781;42,9235;1,9943;GWL15;976,1858823529411;58,65470588235294
2782;42,9237;2,0921;GWL15;944,2158823529412;57,28529411764706
2783;42,9239;2,1899;GWL15;888,65;56,342352941176465
2784;42,924;2,2877;GWL15;908,5082352941176;61,42235294117648
2785;42,924;2,3855;GWL15;976,9541176470589;67,26823529411764
2786;42,9239;2,4833;GWL15;1042,4835294117647;90,00235294117647
2787;42,9237;2,581;GWL15;999,0505882352942;86,93470588235293
2788;42,9235;2,6788;GWL15;961,2735294117647;88,00176470588235
2789;42,9231;2,7766;GWL15;754,9370588235295;92,75411764705882
2790;42,9227;2,8744;GWL15;766,1076470588235;94,66235294117647
2791;42,9221;2,9722;GWL15;695,7564705882353;88,31
2792;42,9215;3,0699;GWL15;673,0705882352942;87,71058823529411
2853;42,7147;9,0185;GWL15;621,5729411764705;52,79529411764706
2854;42,7086;9,1156;GWL15;650,8758823529412;53,51117647058823
2855;42,7023;9,2127;GWL15;700,7641176470588;66,44882352941177
2856;42,696;9,3097;GWL15;690,4088235294118;65,69058823529411
2857;42,6896;9,4067;GWL15;913,6364705882353;87,33705882352942
2893;42,9426;-1,039;GWL15;2054,7564705882355;89,51
2894;42,9457;-0,9413;GWL15;2142,5976470588234;91,40058823529411
2895;42,9486;-0,8436;GWL15;2167,7858823529414;91,97764705882352
2896;42,9515;-0,7458;GWL15;2428,3382352941176;103,1470588235294
2897;42,9543;-0,6481;GWL15;1843,1823529411763;86,83117647058825
2898;42,9569;-0,5503;GWL15;1982,3411764705884;95,50470588235294
2899;42,9595;-0,4525;GWL15;1970,9711764705883;95,69823529411764
2900;42,962;-0,3547;GWL15;2106,3352941176468;100,93117647058823
2901;42,9645;-0,2569;GWL15;1301,3094117647058;73,34823529411766
2902;42,9668;-0,1591;GWL15;1227,1582352941175;68,64
2903;42,969;-0,0613;GWL15;1151,0464705882353;65,04058823529412
2904;42,9712;0,0365;GWL15;1379,69;77,11823529411765
2905;42,9732;0,1343;GWL15;1358,6711764705883;76,66058823529411
2906;42,9752;0,2321;GWL15;1244,714705882353;65,95470588235294
2907;42,9771;0,33;GWL15;1590,26;65,29705882352941
2908;42,9789;0,4278;GWL15;1319,6011764705884;63,25
2909;42,9806;0,5257;GWL15;1277,0629411764705;60,192352941176466
2910;42,9822;0,6235;GWL15;1157,7417647058824;60,788235294117655
2911;42,9837;0,7214;GWL15;972,5735294117648;53,075294117647054
2912;42,9851;0,8192;GWL15;1164,4305882352942;56,565294117647056
2913;42,9865;0,9171;GWL15;1141,3535294117646;55,33882352941176
2914;42,9877;1,015;GWL15;1132,2964705882353;55,74235294117647
2915;42,9889;1,1129;GWL15;1044,8288235294117;52,53235294117648
2916;42,99;1,2108;GWL15;1056,7588235294118;53,07235294117647
2917;42,9909;1,3086;GWL15;1085,5176470588235;59,56
2918;42,9918;1,4065;GWL15;1083,4776470588235;59,375882352941176
2919;42,9927;1,5044;GWL15;1109,6388235294119;59,830588235294115
2920;42,9934;1,6023;GWL15;1060,8641176470587;56,01470588235294
2921;42,994;1,7002;GWL15;1084,5317647058823;56,161764705882355
2922;42,9945;1,7981;GWL15;940,7547058823529;52,122352941176466
2923;42,995;1,896;GWL15;923,4735294117646;51,218823529411765
2924;42,9953;1,9939;GWL15;901,9411764705883;54,21
2925;42,9956;2,0918;GWL15;931,9135294117648;56,76647058823529
2926;42,9958;2,1897;GWL15;895,8476470588236;56,74588235294117
2927;42,9959;2,2876;GWL15;914,3658823529412;57,705882352941174
2928;42,9959;2,3855;GWL15;981,3082352941175;63,870588235294115
2929;42,9958;2,4834;GWL15;987,61;83,04705882352941
2930;42,9956;2,5813;GWL15;948,6305882352942;80,79352941176471
2931;42,9953;2,6792;GWL15;941,4464705882353;83,61823529411765
2932;42,995;2,7771;GWL15;735,8729411764706;91,64176470588235
2933;42,9945;2,875;GWL15;729,9476470588236;91,08882352941177
2934;42,994;2,9729;GWL15;694,6305882352941;88,64529411764705
2935;42,9934;3,0708;GWL15;678,1235294117647;87,53058823529412
