Numero de point;Latitude;Longitude;Modele;PLUVIOMETRIE moyenne des 17 fichiers;PLUVIO EXCEPTIONNELLE moyenne des 17 fichiers
1570;42,0458;9,3288;GWL30;874,9976470588235;114,47941176470589
1571;42,0394;9,4248;GWL30;808,9411764705883;110,8594117647059
1572;42,0329;9,5207;GWL30;800,5558823529412;110,15705882352941
1637;42,3488;1,9977;GWL30;699,2688235294117;60,252941176470586
1638;42,349;2,0945;GWL30;707,9829411764705;61,48235294117647
1641;42,3493;2,385;GWL30;1295,55;125,9364705882353
1642;42,3492;2,4818;GWL30;1198,2817647058823;117,59764705882353
1643;42,349;2,5786;GWL30;1133,1194117647058;111,57000000000001
1644;42,3488;2,6754;GWL30;1023,4017647058822;104,46
1705;42,1656;8,5683;GWL30;703,4752941176471;68,04411764705883
1706;42,1599;8,6645;GWL30;805,5894117647059;72,95764705882353
1707;42,1541;8,7607;GWL30;937,4305882352941;78,26117647058824
1708;42,1482;8,8569;GWL30;1010,6911764705883;85,08588235294118
1709;42,1422;8,953;GWL30;1215,7935294117647;96,48588235294118
1710;42,1361;9,0491;GWL30;1093,6164705882352;86,35470588235295
1711;42,1299;9,1452;GWL30;1141,8270588235296;97,77294117647058
1712;42,1237;9,2413;GWL30;984,54;82,98705882352941
1713;42,1173;9,3374;GWL30;908,8264705882352;116,79588235294118
1714;42,1109;9,4334;GWL30;819,3241176470589;108,97235294117647
1715;42,1044;9,5295;GWL30;801,5017647058824;107,48529411764706
1779;42,4202;1,9004;GWL30;626,73;52,62529411764706
1780;42,4206;1,9973;GWL30;634,73;56,51
1781;42,4208;2,0942;GWL30;737,7717647058824;62,84588235294118
1782;42,421;2,1912;GWL30;972,774705882353;98,37294117647059
1783;42,4211;2,2881;GWL30;942,9205882352941;94,84705882352942
1784;42,4211;2,3851;GWL30;1420,0323529411764;131,28058823529412
1785;42,421;2,482;GWL30;1215,8464705882352;122,12235294117647
1786;42,4209;2,5789;GWL30;1043,0794117647058;107,03
1787;42,4206;2,6759;GWL30;1091,0770588235296;110,83882352941177
1788;42,4202;2,7728;GWL30;1007,275294117647;100,95941176470588
1789;42,4198;2,8697;GWL30;754,6705882352941;95,58470588235295
1791;42,4186;3,0636;GWL30;792,8676470588235;104,77588235294118
1792;42,4179;3,1605;GWL30;733,5588235294117;100,61941176470589
1848;42,2372;8,576;GWL30;720,2105882352942;68,92117647058824
1849;42,2315;8,6723;GWL30;855,0758823529412;78,10000000000001
1850;42,2256;8,7686;GWL30;1039,9123529411766;85,42117647058824
1851;42,2197;8,8649;GWL30;1114,4029411764704;86,52294117647058
1852;42,2137;8,9611;GWL30;1146,1088235294117;92,17647058823529
1853;42,2076;9,0574;GWL30;1209,5488235294117;96,2
1854;42,2015;9,1536;GWL30;1034,5335294117647;87,07411764705883
1855;42,1952;9,2498;GWL30;794,9441176470588;91,61
1856;42,1889;9,346;GWL30;906,3105882352942;110,40117647058823
1857;42,1824;9,4421;GWL30;872,3676470588235;117,11529411764707
1858;42,1759;9,5383;GWL30;836,6447058823529;114,3264705882353
1918;42,4897;1,5116;GWL30;871,7994117647058;63,95882352941176
1919;42,4905;1,6087;GWL30;1014,1035294117646;68,97117647058823
1920;42,4911;1,7057;GWL30;1008,3788235294116;70,83588235294118
1921;42,4916;1,8028;GWL30;816,5311764705883;60,19941176470588
1922;42,4921;1,8998;GWL30;734,2888235294117;56,345882352941175
1923;42,4924;1,9969;GWL30;699,915294117647;53,559411764705885
1924;42,4927;2,0939;GWL30;720,5576470588235;55,65294117647059
1925;42,4929;2,191;GWL30;940,8688235294118;81,28058823529412
1926;42,4929;2,2881;GWL30;941,5958823529411;81,32823529411765
1927;42,4929;2,3851;GWL30;939,2047058823529;90,7870588235294
1928;42,4929;2,4822;GWL30;1453,4588235294118;139,61235294117645
1929;42,4927;2,5792;GWL30;1152,5382352941178;115,96
1930;42,4924;2,6763;GWL30;946,1605882352941;99,51470588235294
1931;42,4921;2,7733;GWL30;746,6223529411765;92,52529411764706
1932;42,4916;2,8704;GWL30;781,7870588235295;98,28176470588235
1933;42,4911;2,9674;GWL30;888,5523529411764;113,59470588235295
1934;42,4905;3,0645;GWL30;801,0676470588235;106,98941176470588
1935;42,4898;3,1615;GWL30;715,8882352941176;98,79294117647059
1991;42,3088;8,5836;GWL30;698,8100000000001;63,17823529411765
1992;42,303;8,6801;GWL30;753,2511764705882;67,32529411764706
1993;42,2972;8,7765;GWL30;1026,7176470588236;85,83588235294118
1994;42,2913;8,8729;GWL30;1173,8629411764707;99,7035294117647
1995;42,2853;8,9693;GWL30;1145,8364705882354;92,50647058823529
1996;42,2792;9,0656;GWL30;1099,9682352941177;90,42
1997;42,273;9,162;GWL30;831,9170588235294;87,00235294117647
1998;42,2667;9,2583;GWL30;973,2658823529412;119,90235294117646
1999;42,2604;9,3546;GWL30;1028,945294117647;126,92647058823529
2000;42,2539;9,4509;GWL30;944,3982352941176;121,15176470588234
2001;42,2474;9,5471;GWL30;839,7329411764705;114,25705882352942
2061;42,5616;1,5106;GWL30;887,9111764705882;65,44235294117647
2062;42,5623;1,6078;GWL30;962,8970588235294;67,40529411764705
2063;42,5629;1,7049;GWL30;1030,465882352941;70,07823529411765
2064;42,5634;1,8021;GWL30;838,6323529411765;60,22705882352941
2065;42,5639;1,8993;GWL30;883,0447058823529;61,07176470588235
2066;42,5642;1,9965;GWL30;880,6911764705883;58,27117647058824
2067;42,5645;2,0936;GWL30;815,134705882353;56,334117647058825
2068;42,5647;2,1908;GWL30;935,4788235294118;84,82352941176471
2069;42,5648;2,288;GWL30;804,2441176470588;81,16176470588235
2070;42,5648;2,3852;GWL30;744,9329411764706;80,82588235294118
2071;42,5647;2,4823;GWL30;799,8629411764706;90,13941176470587
2072;42,5645;2,5795;GWL30;926,3264705882353;111,39823529411764
2073;42,5642;2,6767;GWL30;820,6182352941177;102,34588235294119
2074;42,5639;2,7739;GWL30;738,2052941176471;92,74294117647058
2075;42,5634;2,8711;GWL30;675,6994117647058;96,83176470588236
2076;42,5629;2,9682;GWL30;659,7164705882353;101,33176470588236
2077;42,5623;3,0654;GWL30;708,7864705882354;98,87
2134;42,3804;8,5913;GWL30;615,4588235294117;62,470588235294116
2135;42,3746;8,6879;GWL30;684,2929411764705;67,01941176470588
2136;42,3688;8,7844;GWL30;902,9494117647058;76,82000000000001
2137;42,3629;8,8809;GWL30;1203,5658823529411;98,25764705882354
2138;42,3568;8,9774;GWL30;1188,8970588235295;92,14764705882352
2139;42,3507;9,0739;GWL30;1097,0035294117647;83,8164705882353
2140;42,3446;9,1704;GWL30;785,0641176470589;79,32117647058824
2141;42,3383;9,2668;GWL30;1119,9135294117646;136,34235294117647
2142;42,3319;9,3632;GWL30;1164,020588235294;140,91352941176473
2143;42,3254;9,4596;GWL30;1020,000588235294;128,48058823529414
2144;42,3189;9,556;GWL30;831,3464705882352;112,66411764705882
2203;42,6326;1,4123;GWL30;1326,5664705882355;76,31235294117647
2204;42,6334;1,5096;GWL30;1040,1688235294116;69,92882352941176
2205;42,6341;1,6069;GWL30;1390,6052941176472;78,31411764705882
2206;42,6347;1,7042;GWL30;1401,7029411764706;76,09294117647059
2207;42,6353;1,8014;GWL30;1346,8094117647058;72,52117647058824
2208;42,6357;1,8987;GWL30;1352,64;73,87
2209;42,6361;1,996;GWL30;1407,6064705882354;74,41882352941175
2210;42,6363;2,0933;GWL30;806,3082352941176;55,64352941176471
2211;42,6365;2,1906;GWL30;1285,97;84,26588235294118
2212;42,6366;2,2879;GWL30;858,8123529411764;84,14647058823529
2213;42,6366;2,3852;GWL30;690,2294117647059;75,23058823529412
2214;42,6365;2,4825;GWL30;824,8888235294118;98,00941176470589
2215;42,6363;2,5798;GWL30;809,3294117647059;95,54705882352941
2216;42,6361;2,6771;GWL30;766,5629411764705;96,46117647058823
2217;42,6357;2,7744;GWL30;685,6982352941176;96,26117647058824
2218;42,6353;2,8717;GWL30;666,7888235294117;99,36117647058823
2219;42,6347;2,969;GWL30;655,3782352941176;97,77058823529413
2220;42,6341;3,0663;GWL30;653,7982352941176;97,80411764705883
2278;42,4462;8,6957;GWL30;621,785294117647;57,0735294117647
2279;42,4404;8,7924;GWL30;738,7405882352941;63,48882352941176
2280;42,4344;8,889;GWL30;1201,485294117647;91,91058823529411
2281;42,4284;8,9856;GWL30;1234,0241176470588;100,35470588235295
2282;42,4223;9,0822;GWL30;1144,5841176470587;86,26588235294118
2283;42,4161;9,1788;GWL30;732,9341176470588;73,94882352941177
2284;42,4098;9,2753;GWL30;1056,9241176470587;129,00588235294117
2285;42,4034;9,3719;GWL30;1046,580588235294;134,6829411764706
2286;42,397;9,4684;GWL30;958,5305882352941;121,08588235294118
2331;42,6817;-0,0495;GWL30;1368,3405882352943;80,78176470588235
2332;42,6839;0,0479;GWL30;1371,8411764705882;80,20235294117647
2333;42,6859;0,1452;GWL30;1352,2482352941176;75,71235294117646
2334;42,6879;0,2426;GWL30;1338,9811764705883;84,56117647058824
2335;42,6897;0,3399;GWL30;1360,7800000000002;81,34176470588235
2336;42,6915;0,4373;GWL30;1477,6270588235293;84,0229411764706
2337;42,6932;0,5346;GWL30;1410,9023529411766;74,54705882352941
2338;42,6948;0,632;GWL30;1431,100588235294;72,5535294117647
2343;42,7015;1,1189;GWL30;1608,4517647058824;76,9835294117647
2344;42,7026;1,2163;GWL30;1653,9270588235295;78,57117647058824
2345;42,7036;1,3137;GWL30;1655,290588235294;77,85411764705883
2346;42,7044;1,4111;GWL30;1346,3247058823529;73,03823529411764
2347;42,7052;1,5086;GWL30;1346,8082352941178;73,07588235294118
2348;42,706;1,606;GWL30;1337,965294117647;74,41294117647058
2349;42,7066;1,7034;GWL30;1272,1200000000001;68,82176470588236
2350;42,7071;1,8008;GWL30;1215,0658823529411;65,37176470588236
2351;42,7076;1,8982;GWL30;1241,3829411764705;66,29352941176471
2352;42,7079;1,9956;GWL30;1297,9970588235294;74,76411764705882
2353;42,7082;2,093;GWL30;847,33;58,76294117647059
2354;42,7084;2,1905;GWL30;1177,2041176470589;77,51470588235294
2355;42,7085;2,2879;GWL30;1139,9023529411766;80,17764705882352
2356;42,7085;2,3853;GWL30;955,9935294117647;106,69
2357;42,7084;2,4827;GWL30;862,1982352941176;96,8135294117647
2358;42,7082;2,5801;GWL30;778,2641176470588;88,57529411764706
2359;42,7079;2,6775;GWL30;722,1664705882353;86,50588235294117
2360;42,7076;2,775;GWL30;690,3194117647059;100,02941176470588
2361;42,7071;2,8724;GWL30;667,0629411764705;97,76176470588236
2362;42,7066;2,9698;GWL30;655,4676470588236;95,68294117647058
2363;42,706;3,0672;GWL30;645,110588235294;96,17529411764706
2421;42,5178;8,7036;GWL30;612,8611764705882;56,28411764705883
2422;42,512;8,8003;GWL30;616,6829411764706;56,86352941176471
2423;42,506;8,8971;GWL30;785,8052941176471;66,67764705882352
2424;42,5;8,9938;GWL30;1074,1288235294116;88,80470588235295
2425;42,4939;9,0905;GWL30;941,1011764705881;75,09705882352942
2426;42,4877;9,1872;GWL30;728,224705882353;74,08764705882353
2427;42,4814;9,2839;GWL30;757,4317647058824;80,24058823529411
2428;42,475;9,3805;GWL30;1000,5535294117647;120,22764705882352
2429;42,4685;9,4772;GWL30;849,72;107,42529411764706
2430;42,4619;9,5738;GWL30;809,21;107,44176470588235
2473;42,7513;-0,1499;GWL30;1447,8888235294119;81,98117647058824
2474;42,7535;-0,0524;GWL30;1310,9864705882353;77,94176470588235
2475;42,7557;0,045;GWL30;1286,594705882353;73,93176470588234
2476;42,7577;0,1425;GWL30;1420,594705882353;77,58117647058825
2477;42,7597;0,24;GWL30;1427,3241176470588;73,33235294117648
2478;42,7616;0,3374;GWL30;1420,4870588235294;73,34411764705882
2479;42,7634;0,4349;GWL30;1174,8329411764705;66,26294117647059
2480;42,765;0,5324;GWL30;1318,1188235294119;66,90411764705881
2481;42,7667;0,6299;GWL30;1234,2488235294118;61,801176470588246
2484;42,7709;0,9224;GWL30;1698,8817647058825;85,15823529411765
2485;42,7722;1,0199;GWL30;1644,5782352941178;83,46235294117648
2486;42,7733;1,1174;GWL30;1576,4358823529412;79,91764705882352
2487;42,7744;1,2149;GWL30;1453,6488235294116;69,52176470588236
2488;42,7754;1,3125;GWL30;1417,765294117647;72,09941176470589
2489;42,7763;1,41;GWL30;1523,8394117647058;74,82705882352941
2490;42,7771;1,5075;GWL30;1182,4364705882351;65,94058823529411
2491;42,7778;1,6051;GWL30;1130,5470588235294;65,3464705882353
2492;42,7784;1,7026;GWL30;1083,6170588235293;63,28588235294117
2493;42,779;1,8001;GWL30;1150,2;66,63529411764705
2494;42,7794;1,8977;GWL30;1207,3829411764705;69,24705882352941
2495;42,7798;1,9952;GWL30;1135,644117647059;72,62
2496;42,78;2,0927;GWL30;1074,7970588235294;69,33058823529412
2497;42,7802;2,1903;GWL30;1041,5711764705882;70,6129411764706
2498;42,7803;2,2878;GWL30;1029,3605882352942;75,4135294117647
2499;42,7803;2,3854;GWL30;848,4676470588236;95,58941176470589
2500;42,7802;2,4829;GWL30;763,8817647058823;85,85588235294118
2501;42,78;2,5804;GWL30;720,5976470588236;81,3529411764706
2502;42,7798;2,678;GWL30;692,6188235294118;86,36529411764707
2503;42,7794;2,7755;GWL30;701,4782352941176;100,53058823529412
2504;42,779;2,873;GWL30;664,860588235294;97,64058823529412
2505;42,7784;2,9706;GWL30;657,3364705882352;95,29294117647059
2506;42,7778;3,0681;GWL30;652,1335294117647;90,64823529411764
2564;42,5894;8,7114;GWL30;568,4235294117648;52,88823529411765
2565;42,5835;8,8083;GWL30;586,7494117647059;54,84941176470588
2566;42,5776;8,9052;GWL30;644,7382352941177;60,05588235294118
2567;42,5716;9,002;GWL30;705,1994117647058;65,26823529411764
2568;42,5654;9,0989;GWL30;694,7164705882353;60,46411764705881
2569;42,5592;9,1957;GWL30;766,8764705882353;65,61588235294118
2570;42,5529;9,2925;GWL30;829,4541176470588;85,4935294117647
2571;42,5465;9,3892;GWL30;965,4058823529413;116,27529411764706
2572;42,54;9,486;GWL30;799,2047058823529;101,70176470588235
2611;42,8106;-0,6407;GWL30;1875,7282352941177;97,42588235294117
2612;42,8133;-0,5431;GWL30;1569,6623529411763;82,24588235294118
2613;42,8159;-0,4456;GWL30;1654,9017647058824;87,69294117647058
2614;42,8184;-0,3481;GWL30;1673,7688235294117;89,96588235294118
2615;42,8208;-0,2505;GWL30;1482,8611764705881;84,49176470588235
2616;42,8231;-0,1529;GWL30;1408,5011764705882;79,17411764705882
2617;42,8254;-0,0554;GWL30;1456,3070588235296;78,55176470588236
2618;42,8275;0,0422;GWL30;1290,2652941176473;73,83411764705883
2619;42,8296;0,1398;GWL30;1399,4958823529412;79,40823529411765
2620;42,8315;0,2374;GWL30;1339,5982352941178;75,79411764705883
2621;42,8334;0,335;GWL30;1037,9905882352941;62,03705882352942
2622;42,8352;0,4326;GWL30;1106,1876470588234;64,02705882352942
2623;42,8369;0,5302;GWL30;1283,7135294117647;65,35705882352941
2624;42,8385;0,6278;GWL30;1214,2070588235295;61,38058823529412
2625;42,84;0,7254;GWL30;1149,2676470588235;60,80470588235295
2626;42,8414;0,823;GWL30;1275,524705882353;71,25941176470589
2627;42,8428;0,9206;GWL30;1465,5441176470588;75,93235294117646
2628;42,844;1,0183;GWL30;1391,2199999999998;70,87294117647059
2629;42,8452;1,1159;GWL30;1458,2017647058824;74,47823529411765
2630;42,8463;1,2136;GWL30;1266,1135294117648;63,35647058823529
2631;42,8472;1,3112;GWL30;1311,8564705882354;68,32764705882353
2632;42,8481;1,4088;GWL30;1417,2676470588235;72,11235294117648
2633;42,8489;1,5065;GWL30;1130,1870588235295;65,28941176470589
2634;42,8497;1,6041;GWL30;968,2541176470588;58,65
2635;42,8503;1,7018;GWL30;1157,884705882353;65,72647058823529
2636;42,8508;1,7995;GWL30;1171,1723529411765;66,78294117647059
2637;42,8513;1,8971;GWL30;1065,1717647058822;62,77823529411765
2638;42,8516;1,9948;GWL30;1006,919411764706;65,68823529411765
2639;42,8519;2,0924;GWL30;993,330588235294;64,16176470588235
2640;42,8521;2,1901;GWL30;881,4382352941177;59,91117647058824
2641;42,8522;2,2877;GWL30;942,3535294117647;65,4035294117647
2642;42,8522;2,3854;GWL30;960,0782352941177;89,37470588235294
2643;42,8521;2,4831;GWL30;915,1835294117648;85,24529411764706
2644;42,8519;2,5807;GWL30;914,0723529411764;84,8135294117647
2645;42,8516;2,6784;GWL30;875,025294117647;89,66117647058823
2646;42,8513;2,776;GWL30;729,3017647058823;103,25117647058823
2647;42,8508;2,8737;GWL30;696,2994117647058;102,41941176470587
2648;42,8503;2,9714;GWL30;676,2488235294118;98,88882352941175
2649;42,8497;3,069;GWL30;659,8264705882352;97,15764705882353
2709;42,6492;8,9133;GWL30;578,7547058823529;58,09941176470588
2710;42,6431;9,0103;GWL30;589,3829411764706;58,2764705882353
2711;42,637;9,1072;GWL30;606,4394117647058;54,65117647058824
2712;42,6308;9,2042;GWL30;761,2629411764706;77,13235294117646
2713;42,6245;9,3011;GWL30;660,6094117647059;69,14411764705882
2714;42,6181;9,398;GWL30;868,0176470588235;95,53058823529412
2715;42,6116;9,4948;GWL30;795,6605882352941;97,74352941176471
2753;42,8797;-0,742;GWL30;1864,8417647058825;98,38647058823528
2754;42,8824;-0,6444;GWL30;1849,0417647058823;96,66588235294117
2755;42,8851;-0,5467;GWL30;1763,7523529411765;94,8970588235294
2756;42,8877;-0,4491;GWL30;1846,3317647058823;94,3064705882353
2757;42,8902;-0,3514;GWL30;1679,3611764705881;90,86352941176472
2758;42,8926;-0,2537;GWL30;1437,5905882352943;78,19058823529411
2759;42,895;-0,156;GWL30;1297,9005882352942;75,75117647058823
2760;42,8972;-0,0584;GWL30;1197,4152941176471;72,50058823529412
2761;42,8993;0,0393;GWL30;1242,975294117647;76,84882352941177
2762;42,9014;0,137;GWL30;1338,3788235294116;82,79294117647059
2763;42,9034;0,2348;GWL30;1339,5747058823529;76,28058823529412
2764;42,9052;0,3325;GWL30;1033,320588235294;61,239999999999995
2765;42,907;0,4302;GWL30;1062,7876470588235;62,385882352941174
2766;42,9087;0,5279;GWL30;1013,5588235294117;59,56411764705882
2767;42,9103;0,6257;GWL30;923,5817647058823;53,61882352941176
2768;42,9118;0,7234;GWL30;1120,2976470588237;58,67529411764706
2769;42,9133;0,8211;GWL30;1154,6123529411764;62,977058823529404
2770;42,9146;0,9189;GWL30;1257,5029411764706;68,3970588235294
2771;42,9159;1,0166;GWL30;1201,044705882353;64,19058823529411
2772;42,917;1,1144;GWL30;1279,7741176470588;63,27352941176471
2773;42,9181;1,2122;GWL30;1188,1923529411765;59,50529411764706
2774;42,9191;1,3099;GWL30;1238,6029411764705;64,53705882352942
2775;42,92;1,4077;GWL30;1298,6588235294118;67,49294117647058
2776;42,9208;1,5055;GWL30;1143,2270588235294;65,93941176470588
2777;42,9215;1,6032;GWL30;1057,375882352941;60,99823529411765
2778;42,9221;1,701;GWL30;1032,9588235294118;60,09647058823529
2779;42,9227;1,7988;GWL30;919,3129411764705;57,557647058823534
2780;42,9231;1,8966;GWL30;893,2217647058824;56,01294117647059
2781;42,9235;1,9943;GWL30;890,7823529411764;59,819411764705876
2782;42,9237;2,0921;GWL30;861,1129411764706;58,58470588235294
2783;42,9239;2,1899;GWL30;805,8152941176471;58,83176470588235
2784;42,924;2,2877;GWL30;836,0641176470589;60,58058823529412
2785;42,924;2,3855;GWL30;897,304705882353;68,67470588235294
2786;42,9239;2,4833;GWL30;972,1117647058825;89,52823529411765
2787;42,9237;2,581;GWL30;932,0482352941176;86,54941176470588
2788;42,9235;2,6788;GWL30;911,104705882353;89,35470588235295
2789;42,9231;2,7766;GWL30;729,9499999999999;95,24117647058823
2790;42,9227;2,8744;GWL30;743,7641176470588;101,0764705882353
2791;42,9221;2,9722;GWL30;679,97;92,17941176470588
2792;42,9215;3,0699;GWL30;663,9664705882353;91,52058823529411
2853;42,7147;9,0185;GWL30;565,6429411764706;52,16470588235294
2854;42,7086;9,1156;GWL30;593,0270588235294;52,79058823529412
2855;42,7023;9,2127;GWL30;643,5282352941176;67,29352941176471
2856;42,696;9,3097;GWL30;631,3152941176471;66,66117647058823
2857;42,6896;9,4067;GWL30;840,8552941176471;90,46176470588235
2893;42,9426;-1,039;GWL30;1848,5829411764705;92,30705882352942
2894;42,9457;-0,9413;GWL30;1898,1223529411766;94,32352941176471
2895;42,9486;-0,8436;GWL30;1918,8670588235295;96,23411764705882
2896;42,9515;-0,7458;GWL30;2075,288235294118;104,68588235294118
2897;42,9543;-0,6481;GWL30;1666,3341176470587;91,48
2898;42,9569;-0,5503;GWL30;1782,9417647058824;95,40764705882353
2899;42,9595;-0,4525;GWL30;1765,0229411764706;95,12
2900;42,962;-0,3547;GWL30;1874,145882352941;100,4235294117647
2901;42,9645;-0,2569;GWL30;1154,3999999999999;74,09705882352942
2902;42,9668;-0,1591;GWL30;1094,8217647058825;68,74705882352941
2903;42,969;-0,0613;GWL30;1051,0823529411766;64,48941176470588
2904;42,9712;0,0365;GWL30;1218,9094117647057;76,14
2905;42,9732;0,1343;GWL30;1214,6594117647057;75,65235294117646
2906;42,9752;0,2321;GWL30;1129,8935294117646;67,84058823529412
2907;42,9771;0,33;GWL30;1430,7229411764706;68,04411764705883
2908;42,9789;0,4278;GWL30;1179,1705882352942;65,34058823529412
2909;42,9806;0,5257;GWL30;1148,2376470588235;61,51705882352941
2910;42,9822;0,6235;GWL30;1050,5817647058823;59,650588235294116
2911;42,9837;0,7214;GWL30;875,7794117647059;51,89
2912;42,9851;0,8192;GWL30;1040,2594117647059;55,80588235294118
2913;42,9865;0,9171;GWL30;1021,4588235294117;55,330588235294115
2914;42,9877;1,015;GWL30;1015,2711764705882;56,53941176470588
2915;42,9889;1,1129;GWL30;936,3023529411764;54,00411764705883
2916;42,99;1,2108;GWL30;947,9499999999999;53,97764705882353
2917;42,9909;1,3086;GWL30;965,4758823529412;58,787058823529414
2918;42,9918;1,4065;GWL30;967,9270588235294;59,836470588235294
2919;42,9927;1,5044;GWL30;986,6617647058823;60,36529411764706
2920;42,9934;1,6023;GWL30;951,5117647058823;57,62058823529412
2921;42,994;1,7002;GWL30;976,7405882352941;57,29705882352941
2922;42,9945;1,7981;GWL30;849,3741176470588;52,701764705882354
2923;42,995;1,896;GWL30;837,7541176470588;53,39
2924;42,9953;1,9939;GWL30;825,1711764705882;56,58882352941176
2925;42,9956;2,0918;GWL30;846,9776470588235;57,98294117647059
2926;42,9958;2,1897;GWL30;810,1182352941177;59,1264705882353
2927;42,9959;2,2876;GWL30;830,1841176470589;60,57588235294117
2928;42,9959;2,3855;GWL30;890,110588235294;67,25117647058823
2929;42,9958;2,4834;GWL30;918,2641176470588;84,79058823529412
2930;42,9956;2,5813;GWL30;889,7205882352941;85,32000000000001
